unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1550095200,2019-02-13 22:00:00,BTC/USD,3571.99,3578.0,3566.57,3572.54,455533.07,127.57
1550091600,2019-02-13 21:00:00,BTC/USD,3568.31,3576.56,3566.67,3571.99,507913.14,142.23
1550088000,2019-02-13 20:00:00,BTC/USD,3572.55,3577.7,3564.13,3568.31,961207.86,269.11
1550084400,2019-02-13 19:00:00,BTC/USD,3578.7,3582.5,3568.6,3572.55,759063.63,212.29
1550080800,2019-02-13 18:00:00,BTC/USD,3577.36,3582.53,3572.66,3578.7,677148.49,189.29
1550077200,2019-02-13 17:00:00,BTC/USD,3574.92,3578.24,3573.77,3577.36,399171.33,111.62
1550073600,2019-02-13 16:00:00,BTC/USD,3561.13,3577.49,3559.4,3574.92,555755.24,155.61
1550070000,2019-02-13 15:00:00,BTC/USD,3571.97,3575.36,3541.0,3561.13,4396903.71,1234.52
1550066400,2019-02-13 14:00:00,BTC/USD,3578.3,3578.94,3570.0,3571.97,1054451.75,294.98
1550062800,2019-02-13 13:00:00,BTC/USD,3580.26,3585.19,3572.53,3578.3,1215195.15,339.48
1550059200,2019-02-13 12:00:00,BTC/USD,3574.88,3583.12,3567.69,3580.26,2265794.97,633.87
1550055600,2019-02-13 11:00:00,BTC/USD,3579.28,3579.28,3562.6,3574.88,1589111.1,444.98
1550052000,2019-02-13 10:00:00,BTC/USD,3580.76,3587.41,3571.91,3579.28,1443337.37,403.21
1550048400,2019-02-13 09:00:00,BTC/USD,3580.49,3586.64,3571.2,3580.76,1635487.22,457.0
1550044800,2019-02-13 08:00:00,BTC/USD,3589.59,3593.37,3576.33,3580.49,1749325.43,488.18
1550041200,2019-02-13 07:00:00,BTC/USD,3597.52,3597.52,3583.5,3589.59,760453.69,211.76
1550037600,2019-02-13 06:00:00,BTC/USD,3601.49,3629.81,3592.68,3597.52,1762148.15,488.64
1550034000,2019-02-13 05:00:00,BTC/USD,3593.08,3605.0,3591.2,3601.49,823298.11,228.68
1550030400,2019-02-13 04:00:00,BTC/USD,3601.0,3601.0,3587.61,3593.08,1414443.75,393.52
1550026800,2019-02-13 03:00:00,BTC/USD,3598.84,3601.0,3592.49,3601.0,767658.75,213.44
1550023200,2019-02-13 02:00:00,BTC/USD,3594.8,3601.34,3588.7,3598.84,1458486.54,405.83
1550019600,2019-02-13 01:00:00,BTC/USD,3595.96,3598.01,3589.49,3594.8,498812.42,138.83
1550016000,2019-02-13 00:00:00,BTC/USD,3585.94,3598.0,3582.87,3595.96,729251.94,203.08
1550012400,2019-02-12 23:00:00,BTC/USD,3580.25,3593.43,3578.99,3585.94,458310.14,127.76
1550008800,2019-02-12 22:00:00,BTC/USD,3577.52,3586.68,3570.31,3580.25,800842.54,223.65
1550005200,2019-02-12 21:00:00,BTC/USD,3604.57,3609.29,3560.18,3577.52,3012065.46,838.71
1550001600,2019-02-12 20:00:00,BTC/USD,3598.7,3614.34,3598.43,3604.57,796649.45,220.93
1549998000,2019-02-12 19:00:00,BTC/USD,3597.46,3606.42,3593.59,3598.7,1754477.75,487.41
1549994400,2019-02-12 18:00:00,BTC/USD,3581.11,3619.93,3579.08,3597.46,1833316.22,509.32
1549990800,2019-02-12 17:00:00,BTC/USD,3576.44,3588.85,3575.0,3581.11,1424327.18,397.75
1549987200,2019-02-12 16:00:00,BTC/USD,3571.8,3584.95,3571.7,3576.44,1228934.13,343.53
1549983600,2019-02-12 15:00:00,BTC/USD,3575.6,3580.29,3563.0,3571.8,2517380.41,704.68
1549980000,2019-02-12 14:00:00,BTC/USD,3577.8,3579.59,3571.51,3575.6,1433993.95,401.06
1549976400,2019-02-12 13:00:00,BTC/USD,3579.27,3594.0,3571.26,3577.8,4414606.06,1233.47
1549972800,2019-02-12 12:00:00,BTC/USD,3569.0,3588.0,3565.08,3579.27,2061065.57,576.52
1549969200,2019-02-12 11:00:00,BTC/USD,3562.36,3571.8,3562.2,3569.0,1873916.44,525.32
1549965600,2019-02-12 10:00:00,BTC/USD,3566.0,3571.81,3556.01,3562.36,2179259.53,611.76
1549962000,2019-02-12 09:00:00,BTC/USD,3567.07,3570.42,3559.24,3566.0,1464794.73,410.85
1549958400,2019-02-12 08:00:00,BTC/USD,3575.76,3577.77,3557.18,3567.07,1568523.14,439.75
1549954800,2019-02-12 07:00:00,BTC/USD,3579.54,3581.33,3569.64,3575.76,959051.71,268.28
1549951200,2019-02-12 06:00:00,BTC/USD,3579.78,3581.33,3570.64,3579.54,719797.07,201.34
1549947600,2019-02-12 05:00:00,BTC/USD,3579.4,3585.91,3575.89,3579.78,1375999.17,384.33
1549944000,2019-02-12 04:00:00,BTC/USD,3573.44,3583.46,3571.92,3579.4,648919.21,181.45
1549940400,2019-02-12 03:00:00,BTC/USD,3566.38,3575.08,3566.0,3573.44,565079.75,158.35
1549936800,2019-02-12 02:00:00,BTC/USD,3567.9,3572.06,3560.09,3566.38,343633.14,96.33
1549933200,2019-02-12 01:00:00,BTC/USD,3565.91,3575.66,3561.05,3567.9,602289.7,168.74
1549929600,2019-02-12 00:00:00,BTC/USD,3588.7,3591.29,3548.28,3565.91,2009178.41,563.52
1549926000,2019-02-11 23:00:00,BTC/USD,3594.7,3596.66,3586.91,3588.7,511453.72,142.42
1549922400,2019-02-11 22:00:00,BTC/USD,3593.2,3598.38,3582.99,3594.7,968414.04,269.63
1549918800,2019-02-11 21:00:00,BTC/USD,3597.98,3600.1,3586.0,3593.2,1037009.9,288.64
1549915200,2019-02-11 20:00:00,BTC/USD,3602.36,3607.94,3593.29,3597.98,1015559.82,282.09
1549911600,2019-02-11 19:00:00,BTC/USD,3594.9,3606.17,3593.36,3602.36,848703.17,235.9
1549908000,2019-02-11 18:00:00,BTC/USD,3593.54,3596.93,3588.75,3594.9,905465.87,251.97
1549904400,2019-02-11 17:00:00,BTC/USD,3593.16,3596.8,3586.2,3593.54,796007.25,221.67
1549900800,2019-02-11 16:00:00,BTC/USD,3601.11,3601.56,3578.7,3593.16,2069508.33,576.39
1549897200,2019-02-11 15:00:00,BTC/USD,3609.0,3609.42,3589.85,3601.11,1746429.04,485.36
1549893600,2019-02-11 14:00:00,BTC/USD,3599.41,3612.03,3594.56,3609.0,3647437.87,1011.59
1549890000,2019-02-11 13:00:00,BTC/USD,3594.99,3614.52,3589.69,3599.41,2118182.37,588.72
1549886400,2019-02-11 12:00:00,BTC/USD,3584.0,3598.0,3580.85,3594.99,2130570.42,593.43
1549882800,2019-02-11 11:00:00,BTC/USD,3588.83,3591.35,3580.78,3584.0,825913.71,230.34
1549879200,2019-02-11 10:00:00,BTC/USD,3594.3,3602.92,3580.95,3588.83,1090294.62,303.57
1549875600,2019-02-11 09:00:00,BTC/USD,3588.83,3597.42,3584.0,3594.3,1687279.42,469.89
1549872000,2019-02-11 08:00:00,BTC/USD,3597.8,3597.8,3588.81,3588.83,682898.78,190.13
1549868400,2019-02-11 07:00:00,BTC/USD,3595.66,3598.51,3592.7,3597.8,418713.03,116.44
1549864800,2019-02-11 06:00:00,BTC/USD,3586.93,3595.82,3585.63,3595.66,266605.92,74.24
1549861200,2019-02-11 05:00:00,BTC/USD,3595.29,3595.29,3583.59,3586.93,532879.69,148.44
1549857600,2019-02-11 04:00:00,BTC/USD,3594.54,3595.91,3580.01,3595.29,664484.51,185.1
1549854000,2019-02-11 03:00:00,BTC/USD,3598.03,3599.8,3590.83,3594.54,548767.25,152.61
1549850400,2019-02-11 02:00:00,BTC/USD,3602.5,3608.43,3596.71,3598.03,535108.03,148.58
1549846800,2019-02-11 01:00:00,BTC/USD,3609.23,3609.23,3593.0,3602.5,906199.92,251.7
1549843200,2019-02-11 00:00:00,BTC/USD,3650.37,3652.56,3590.0,3609.23,2571739.0,712.57
1549839600,2019-02-10 23:00:00,BTC/USD,3624.12,3662.43,3615.61,3650.37,1785568.83,490.97
1549836000,2019-02-10 22:00:00,BTC/USD,3605.91,3627.75,3603.67,3624.12,674084.82,186.51
1549832400,2019-02-10 21:00:00,BTC/USD,3602.0,3606.98,3598.89,3605.91,167874.68,46.59
1549828800,2019-02-10 20:00:00,BTC/USD,3606.73,3606.73,3598.19,3602.0,198777.95,55.18
1549825200,2019-02-10 19:00:00,BTC/USD,3609.0,3611.61,3600.56,3606.73,427050.02,118.38
1549821600,2019-02-10 18:00:00,BTC/USD,3605.62,3614.61,3602.6,3609.0,221777.05,61.45
1549818000,2019-02-10 17:00:00,BTC/USD,3610.0,3615.4,3600.83,3605.62,565560.95,156.81
1549814400,2019-02-10 16:00:00,BTC/USD,3596.1,3621.27,3592.61,3610.0,1493165.93,413.84
1549810800,2019-02-10 15:00:00,BTC/USD,3586.54,3600.0,3583.27,3596.1,902019.79,251.05
1549807200,2019-02-10 14:00:00,BTC/USD,3596.86,3601.0,3583.25,3586.54,434408.36,120.87
1549803600,2019-02-10 13:00:00,BTC/USD,3592.32,3600.81,3588.0,3596.86,486602.61,135.4
1549800000,2019-02-10 12:00:00,BTC/USD,3604.92,3607.19,3591.43,3592.32,703553.67,195.55
1549796400,2019-02-10 11:00:00,BTC/USD,3610.24,3614.81,3600.0,3604.92,421194.63,116.8
1549792800,2019-02-10 10:00:00,BTC/USD,3600.0,3611.22,3600.0,3610.24,782871.98,217.13
1549789200,2019-02-10 09:00:00,BTC/USD,3605.9,3605.99,3597.56,3600.0,525759.54,146.0
1549785600,2019-02-10 08:00:00,BTC/USD,3600.01,3608.0,3597.96,3605.9,425436.49,118.11
1549782000,2019-02-10 07:00:00,BTC/USD,3600.12,3606.48,3576.16,3600.01,1550928.55,431.47
1549778400,2019-02-10 06:00:00,BTC/USD,3620.45,3620.45,3595.0,3600.12,894069.3,248.05
1549774800,2019-02-10 05:00:00,BTC/USD,3619.63,3623.32,3614.0,3620.45,405385.41,112.08
1549771200,2019-02-10 04:00:00,BTC/USD,3615.91,3625.1,3614.7,3619.63,655849.25,181.17
1549767600,2019-02-10 03:00:00,BTC/USD,3617.79,3621.93,3612.6,3615.91,275283.01,76.13
1549764000,2019-02-10 02:00:00,BTC/USD,3617.63,3623.94,3615.29,3617.79,271871.27,75.09
1549760400,2019-02-10 01:00:00,BTC/USD,3614.74,3620.3,3611.47,3617.63,427525.61,118.25
1549756800,2019-02-10 00:00:00,BTC/USD,3622.62,3631.99,3614.74,3614.74,299392.06,82.62
1549753200,2019-02-09 23:00:00,BTC/USD,3620.01,3629.43,3614.74,3622.62,273194.0,75.46
1549749600,2019-02-09 22:00:00,BTC/USD,3621.96,3624.67,3609.3,3620.01,311031.06,85.98
1549746000,2019-02-09 21:00:00,BTC/USD,3615.9,3623.96,3612.28,3621.96,253519.51,70.07
1549742400,2019-02-09 20:00:00,BTC/USD,3611.08,3616.87,3610.0,3615.9,500436.23,138.46
1549738800,2019-02-09 19:00:00,BTC/USD,3605.86,3614.29,3604.99,3611.08,566779.69,157.0
1549735200,2019-02-09 18:00:00,BTC/USD,3601.94,3608.37,3598.86,3605.86,457418.11,126.95
1549731600,2019-02-09 17:00:00,BTC/USD,3607.77,3608.58,3599.01,3601.94,714313.75,198.34
1549728000,2019-02-09 16:00:00,BTC/USD,3604.94,3614.04,3589.52,3607.77,617514.15,171.3
1549724400,2019-02-09 15:00:00,BTC/USD,3619.32,3620.5,3599.56,3604.94,996008.75,275.78
1549720800,2019-02-09 14:00:00,BTC/USD,3622.1,3639.74,3608.96,3619.32,949290.66,262.01
1549717200,2019-02-09 13:00:00,BTC/USD,3613.17,3632.25,3613.0,3622.1,586127.37,161.92
1549713600,2019-02-09 12:00:00,BTC/USD,3622.51,3626.74,3602.81,3613.17,724800.21,200.35
1549710000,2019-02-09 11:00:00,BTC/USD,3624.38,3627.79,3620.0,3622.51,568895.28,157.0
1549706400,2019-02-09 10:00:00,BTC/USD,3626.46,3634.72,3622.0,3624.38,562897.93,155.15
1549702800,2019-02-09 09:00:00,BTC/USD,3624.71,3632.8,3614.03,3626.46,498428.08,137.52
1549699200,2019-02-09 08:00:00,BTC/USD,3619.81,3638.68,3615.75,3624.71,1151445.1,317.54
1549695600,2019-02-09 07:00:00,BTC/USD,3609.0,3627.97,3608.34,3619.81,632745.16,174.99
1549692000,2019-02-09 06:00:00,BTC/USD,3608.24,3613.27,3605.88,3609.0,344225.48,95.39
1549688400,2019-02-09 05:00:00,BTC/USD,3612.55,3613.42,3605.75,3608.24,199490.52,55.26
1549684800,2019-02-09 04:00:00,BTC/USD,3608.48,3616.53,3604.25,3612.55,930870.98,257.74
1549681200,2019-02-09 03:00:00,BTC/USD,3608.59,3613.77,3599.99,3608.48,602224.65,167.04
1549677600,2019-02-09 02:00:00,BTC/USD,3612.69,3617.27,3600.41,3608.59,646349.14,179.15
1549674000,2019-02-09 01:00:00,BTC/USD,3621.33,3621.33,3608.27,3612.69,360307.88,99.71
1549670400,2019-02-09 00:00:00,BTC/USD,3622.94,3633.0,3607.59,3621.33,1210913.45,334.38
1549666800,2019-02-08 23:00:00,BTC/USD,3591.51,3628.01,3590.38,3622.94,960355.26,265.67
1549663200,2019-02-08 22:00:00,BTC/USD,3596.05,3608.1,3588.67,3591.51,895848.99,249.03
1549659600,2019-02-08 21:00:00,BTC/USD,3621.79,3626.32,3572.74,3596.05,3228562.82,895.37
1549656000,2019-02-08 20:00:00,BTC/USD,3638.13,3638.13,3621.18,3621.79,1371589.99,377.9
1549652400,2019-02-08 19:00:00,BTC/USD,3620.05,3638.69,3619.55,3638.13,1503729.42,414.35
1549648800,2019-02-08 18:00:00,BTC/USD,3629.4,3642.0,3613.81,3620.05,3144084.49,867.6
1549645200,2019-02-08 17:00:00,BTC/USD,3663.1,3670.0,3606.57,3629.4,4965028.92,1364.7
1549641600,2019-02-08 16:00:00,BTC/USD,3452.18,3711.04,3438.75,3663.1,9317625.5,2623.07
1549638000,2019-02-08 15:00:00,BTC/USD,3411.84,3453.04,3407.52,3452.18,3844701.12,1120.81
1549634400,2019-02-08 14:00:00,BTC/USD,3403.24,3422.19,3400.0,3411.84,3330417.93,976.28
1549630800,2019-02-08 13:00:00,BTC/USD,3393.94,3407.4,3391.72,3403.24,2571892.34,757.04
1549627200,2019-02-08 12:00:00,BTC/USD,3393.04,3410.51,3388.38,3393.94,2322011.37,683.92
1549623600,2019-02-08 11:00:00,BTC/USD,3388.46,3397.0,3385.0,3393.04,1371958.71,404.69
1549620000,2019-02-08 10:00:00,BTC/USD,3382.45,3393.06,3380.74,3388.46,1979756.78,584.53
1549616400,2019-02-08 09:00:00,BTC/USD,3366.1,3410.0,3365.22,3382.45,2457714.88,724.92
1549612800,2019-02-08 08:00:00,BTC/USD,3355.79,3383.03,3355.78,3366.1,1431269.08,425.11
1549609200,2019-02-08 07:00:00,BTC/USD,3365.9,3365.9,3353.34,3355.79,1714495.57,510.56
1549605600,2019-02-08 06:00:00,BTC/USD,3365.92,3367.29,3362.67,3365.9,263326.15,78.24
1549602000,2019-02-08 05:00:00,BTC/USD,3356.83,3367.29,3356.82,3365.92,507781.92,151.04
1549598400,2019-02-08 04:00:00,BTC/USD,3359.74,3360.68,3356.83,3356.83,324004.51,96.46
1549594800,2019-02-08 03:00:00,BTC/USD,3353.34,3365.0,3352.02,3359.74,835005.07,248.67
1549591200,2019-02-08 02:00:00,BTC/USD,3354.8,3359.19,3337.91,3353.34,1386648.11,413.71
1549587600,2019-02-08 01:00:00,BTC/USD,3358.09,3359.74,3353.04,3354.8,196182.66,58.45
1549584000,2019-02-08 00:00:00,BTC/USD,3359.33,3361.28,3355.72,3358.09,324137.57,96.52
1549580400,2019-02-07 23:00:00,BTC/USD,3364.46,3364.46,3355.53,3359.33,455994.09,135.75
1549576800,2019-02-07 22:00:00,BTC/USD,3358.67,3365.0,3355.81,3364.46,375406.85,111.64
1549573200,2019-02-07 21:00:00,BTC/USD,3359.7,3363.9,3355.37,3358.67,375840.49,111.84
1549569600,2019-02-07 20:00:00,BTC/USD,3358.92,3360.44,3350.0,3359.7,552521.97,164.62
1549566000,2019-02-07 19:00:00,BTC/USD,3358.79,3361.21,3353.58,3358.92,643609.5,191.69
1549562400,2019-02-07 18:00:00,BTC/USD,3360.71,3363.5,3357.08,3358.79,430083.08,127.95
1549558800,2019-02-07 17:00:00,BTC/USD,3362.03,3364.19,3353.5,3360.71,628376.08,187.08
1549555200,2019-02-07 16:00:00,BTC/USD,3364.7,3367.71,3361.33,3362.03,647564.85,192.44
1549551600,2019-02-07 15:00:00,BTC/USD,3365.16,3365.88,3358.95,3364.7,1802970.58,536.23
1549548000,2019-02-07 14:00:00,BTC/USD,3363.14,3365.9,3359.28,3365.16,1966960.12,585.13
1549544400,2019-02-07 13:00:00,BTC/USD,3361.49,3373.41,3360.4,3363.14,945654.1,280.91
1549540800,2019-02-07 12:00:00,BTC/USD,3366.81,3370.24,3358.16,3361.49,1029592.53,306.02
1549537200,2019-02-07 11:00:00,BTC/USD,3378.5,3379.5,3366.8,3366.81,579579.57,171.76
1549533600,2019-02-07 10:00:00,BTC/USD,3375.11,3383.29,3373.16,3378.5,558929.76,165.49
1549530000,2019-02-07 09:00:00,BTC/USD,3376.0,3377.2,3371.7,3375.11,471506.57,139.74
1549526400,2019-02-07 08:00:00,BTC/USD,3371.68,3376.39,3368.0,3376.0,589864.62,174.91
1549522800,2019-02-07 07:00:00,BTC/USD,3369.79,3375.55,3365.83,3371.68,307469.82,91.23
1549519200,2019-02-07 06:00:00,BTC/USD,3370.0,3373.91,3363.84,3369.79,402668.86,119.5
1549515600,2019-02-07 05:00:00,BTC/USD,3371.36,3372.44,3369.7,3370.0,116067.12,34.43
1549512000,2019-02-07 04:00:00,BTC/USD,3374.47,3375.59,3369.99,3371.36,333490.89,98.87
1549508400,2019-02-07 03:00:00,BTC/USD,3370.17,3374.47,3367.23,3374.47,197781.57,58.67
1549504800,2019-02-07 02:00:00,BTC/USD,3369.0,3371.17,3367.56,3370.17,202830.5,60.19
1549501200,2019-02-07 01:00:00,BTC/USD,3365.37,3372.08,3365.37,3369.0,459848.14,136.48
1549497600,2019-02-07 00:00:00,BTC/USD,3364.62,3368.35,3360.97,3365.37,373445.81,110.99
1549494000,2019-02-06 23:00:00,BTC/USD,3368.07,3370.24,3363.46,3364.62,239381.22,71.08
1549490400,2019-02-06 22:00:00,BTC/USD,3365.44,3374.94,3365.02,3368.07,492935.12,146.28
1549486800,2019-02-06 21:00:00,BTC/USD,3364.13,3369.06,3357.29,3365.44,907082.95,269.82
1549483200,2019-02-06 20:00:00,BTC/USD,3362.19,3365.98,3360.89,3364.13,347125.55,103.21
1549479600,2019-02-06 19:00:00,BTC/USD,3367.82,3368.85,3356.66,3362.19,664262.06,197.57
1549476000,2019-02-06 18:00:00,BTC/USD,3364.94,3371.62,3347.73,3367.82,870210.28,258.91
1549472400,2019-02-06 17:00:00,BTC/USD,3370.7,3370.93,3358.36,3364.94,847362.24,251.8
1549468800,2019-02-06 16:00:00,BTC/USD,3372.9,3387.1,3364.91,3370.7,1102166.48,326.76
1549465200,2019-02-06 15:00:00,BTC/USD,3362.8,3373.31,3328.7,3372.9,1920966.16,572.3
1549461600,2019-02-06 14:00:00,BTC/USD,3366.59,3371.66,3357.5,3362.8,885170.39,263.09
1549458000,2019-02-06 13:00:00,BTC/USD,3370.01,3370.01,3360.12,3366.59,442616.23,131.55
1549454400,2019-02-06 12:00:00,BTC/USD,3363.2,3372.2,3356.29,3370.01,530348.73,157.55
1549450800,2019-02-06 11:00:00,BTC/USD,3368.55,3371.88,3359.32,3363.2,1029233.3,305.67
1549447200,2019-02-06 10:00:00,BTC/USD,3367.82,3370.71,3355.6,3368.55,1082182.21,321.54
1549443600,2019-02-06 09:00:00,BTC/USD,3371.84,3375.3,3365.31,3367.82,790600.0,234.64
1549440000,2019-02-06 08:00:00,BTC/USD,3378.5,3379.3,3367.4,3371.84,498174.89,147.65
1549436400,2019-02-06 07:00:00,BTC/USD,3374.0,3378.84,3373.85,3378.5,550860.63,163.13
1549432800,2019-02-06 06:00:00,BTC/USD,3372.9,3375.0,3370.68,3374.0,584756.19,173.35
1549429200,2019-02-06 05:00:00,BTC/USD,3370.1,3375.0,3370.0,3372.9,423871.94,125.7
1549425600,2019-02-06 04:00:00,BTC/USD,3378.82,3378.82,3364.89,3370.1,630195.9,187.03
1549422000,2019-02-06 03:00:00,BTC/USD,3376.28,3380.23,3372.44,3378.82,758029.13,224.46
1549418400,2019-02-06 02:00:00,BTC/USD,3378.83,3384.04,3372.01,3376.28,448279.24,132.72
1549414800,2019-02-06 01:00:00,BTC/USD,3418.9,3420.51,3353.0,3378.83,3497064.27,1034.04
1549411200,2019-02-06 00:00:00,BTC/USD,3431.39,3445.6,3413.31,3418.9,1156869.64,337.52
1549407600,2019-02-05 23:00:00,BTC/USD,3424.23,3433.48,3419.1,3431.39,241319.46,70.42
1549404000,2019-02-05 22:00:00,BTC/USD,3421.73,3427.0,3419.96,3424.23,436879.17,127.63
1549400400,2019-02-05 21:00:00,BTC/USD,3426.64,3429.13,3420.47,3421.73,464741.65,135.76
1549396800,2019-02-05 20:00:00,BTC/USD,3424.17,3433.76,3421.78,3426.64,620943.52,181.14
1549393200,2019-02-05 19:00:00,BTC/USD,3420.8,3430.01,3414.85,3424.17,709113.89,207.08
1549389600,2019-02-05 18:00:00,BTC/USD,3419.82,3435.0,3418.76,3420.8,1100160.81,321.03
1549386000,2019-02-05 17:00:00,BTC/USD,3418.18,3424.57,3415.74,3419.82,433755.76,126.79
1549382400,2019-02-05 16:00:00,BTC/USD,3422.16,3422.16,3415.12,3418.18,644430.51,188.53
1549378800,2019-02-05 15:00:00,BTC/USD,3416.93,3423.62,3413.0,3422.16,777873.16,227.7
1549375200,2019-02-05 14:00:00,BTC/USD,3426.52,3429.75,3416.91,3416.93,479199.88,139.99
1549371600,2019-02-05 13:00:00,BTC/USD,3420.78,3426.55,3420.23,3426.52,550798.66,160.88
1549368000,2019-02-05 12:00:00,BTC/USD,3422.12,3429.0,3418.57,3420.78,1077259.58,314.53
1549364400,2019-02-05 11:00:00,BTC/USD,3426.37,3428.24,3419.15,3422.12,441412.77,128.99
1549360800,2019-02-05 10:00:00,BTC/USD,3429.46,3431.61,3420.57,3426.37,896454.29,261.71
1549357200,2019-02-05 09:00:00,BTC/USD,3415.99,3434.05,3414.12,3429.46,1267519.58,369.94
1549353600,2019-02-05 08:00:00,BTC/USD,3417.46,3420.35,3413.28,3415.99,336304.97,98.41
1549350000,2019-02-05 07:00:00,BTC/USD,3418.52,3419.99,3413.03,3417.46,467246.5,136.76
1549346400,2019-02-05 06:00:00,BTC/USD,3417.86,3420.21,3415.52,3418.52,224161.98,65.58
1549342800,2019-02-05 05:00:00,BTC/USD,3415.1,3421.28,3411.0,3417.86,706895.54,206.9
1549339200,2019-02-05 04:00:00,BTC/USD,3413.56,3419.21,3410.88,3415.1,370779.85,108.58
1549335600,2019-02-05 03:00:00,BTC/USD,3410.67,3416.5,3408.17,3413.56,266748.31,78.16
1549332000,2019-02-05 02:00:00,BTC/USD,3402.5,3417.06,3396.0,3410.67,716509.39,210.14
1549328400,2019-02-05 01:00:00,BTC/USD,3410.05,3411.67,3400.0,3402.5,227418.68,66.77
1549324800,2019-02-05 00:00:00,BTC/USD,3410.87,3410.87,3403.4,3410.05,382337.67,112.2
1549321200,2019-02-04 23:00:00,BTC/USD,3409.76,3415.0,3405.58,3410.87,362183.85,106.21
1549317600,2019-02-04 22:00:00,BTC/USD,3416.65,3420.95,3404.35,3409.76,513938.26,150.56
1549314000,2019-02-04 21:00:00,BTC/USD,3416.0,3422.93,3414.93,3416.65,612654.68,179.22
1549310400,2019-02-04 20:00:00,BTC/USD,3419.7,3422.27,3413.87,3416.0,451682.23,132.14
1549306800,2019-02-04 19:00:00,BTC/USD,3417.14,3423.39,3412.03,3419.7,365258.08,106.9
1549303200,2019-02-04 18:00:00,BTC/USD,3414.09,3423.96,3411.5,3417.14,936315.45,273.99
1549299600,2019-02-04 17:00:00,BTC/USD,3411.5,3417.74,3410.5,3414.09,293161.72,85.89
1549296000,2019-02-04 16:00:00,BTC/USD,3413.21,3417.83,3411.0,3411.5,433407.41,126.95
1549292400,2019-02-04 15:00:00,BTC/USD,3405.57,3414.51,3403.92,3413.21,598294.3,175.49
1549288800,2019-02-04 14:00:00,BTC/USD,3408.6,3415.04,3404.35,3405.57,559207.41,163.99
1549285200,2019-02-04 13:00:00,BTC/USD,3407.8,3411.11,3403.3,3408.6,635756.59,186.59
1549281600,2019-02-04 12:00:00,BTC/USD,3397.57,3409.59,3394.85,3407.8,560779.39,164.78
1549278000,2019-02-04 11:00:00,BTC/USD,3407.91,3411.85,3396.54,3397.57,752413.0,220.91
1549274400,2019-02-04 10:00:00,BTC/USD,3403.73,3411.29,3400.02,3407.91,356433.93,104.6
1549270800,2019-02-04 09:00:00,BTC/USD,3421.23,3424.72,3401.77,3403.73,810221.41,237.5
1549267200,2019-02-04 08:00:00,BTC/USD,3419.66,3439.46,3417.71,3421.23,695601.75,202.95
1549263600,2019-02-04 07:00:00,BTC/USD,3416.04,3421.27,3414.34,3419.66,144973.36,42.41
1549260000,2019-02-04 06:00:00,BTC/USD,3414.98,3424.61,3414.26,3416.04,179649.13,52.54
1549256400,2019-02-04 05:00:00,BTC/USD,3415.4,3416.95,3409.48,3414.98,219853.36,64.41
1549252800,2019-02-04 04:00:00,BTC/USD,3414.18,3420.99,3413.21,3415.4,297133.64,86.95
1549249200,2019-02-04 03:00:00,BTC/USD,3413.67,3416.77,3410.56,3414.18,291372.37,85.36
1549245600,2019-02-04 02:00:00,BTC/USD,3422.1,3423.35,3408.65,3413.67,443497.63,129.83
1549242000,2019-02-04 01:00:00,BTC/USD,3417.92,3423.53,3411.72,3422.1,358284.01,104.86
1549238400,2019-02-04 00:00:00,BTC/USD,3414.82,3425.14,3412.75,3417.92,202005.7,59.07
1549234800,2019-02-03 23:00:00,BTC/USD,3405.71,3420.3,3400.29,3414.82,747701.08,219.23
1549231200,2019-02-03 22:00:00,BTC/USD,3394.6,3405.71,3390.49,3405.71,506947.45,149.25
1549227600,2019-02-03 21:00:00,BTC/USD,3404.14,3404.14,3384.67,3394.6,495163.22,145.87
1549224000,2019-02-03 20:00:00,BTC/USD,3403.97,3407.66,3395.41,3404.14,637153.44,187.33
1549220400,2019-02-03 19:00:00,BTC/USD,3421.93,3430.51,3390.0,3403.97,1073058.0,315.01
1549216800,2019-02-03 18:00:00,BTC/USD,3418.41,3423.5,3417.0,3421.93,210787.34,61.6
1549213200,2019-02-03 17:00:00,BTC/USD,3426.5,3426.5,3417.0,3418.41,208510.82,60.92
1549209600,2019-02-03 16:00:00,BTC/USD,3421.71,3426.5,3419.43,3426.5,231175.43,67.53
1549206000,2019-02-03 15:00:00,BTC/USD,3421.22,3424.0,3409.04,3421.71,445687.52,130.44
1549202400,2019-02-03 14:00:00,BTC/USD,3426.09,3426.24,3418.26,3421.22,329197.21,96.21
1549198800,2019-02-03 13:00:00,BTC/USD,3423.26,3429.94,3421.91,3426.09,371310.59,108.36
1549195200,2019-02-03 12:00:00,BTC/USD,3421.24,3424.22,3413.5,3423.26,102460.02,29.95
1549191600,2019-02-03 11:00:00,BTC/USD,3424.23,3426.48,3415.58,3421.24,365094.8,106.75
1549188000,2019-02-03 10:00:00,BTC/USD,3416.98,3429.0,3414.29,3424.23,158605.09,46.34
1549184400,2019-02-03 09:00:00,BTC/USD,3423.33,3423.51,3414.29,3416.98,141029.87,41.26
1549180800,2019-02-03 08:00:00,BTC/USD,3425.84,3427.3,3402.6,3423.33,377315.41,110.43
1549177200,2019-02-03 07:00:00,BTC/USD,3434.29,3434.29,3418.03,3425.84,551608.01,161.08
1549173600,2019-02-03 06:00:00,BTC/USD,3440.07,3444.81,3423.62,3434.29,590514.96,171.86
